Cluster,Gender,Annual Income,Price ($),Company,Model,Transmission,Color,Body Style
1,Male,1020.0,44.0,Chevrolet,Monte Carlo,Manual,Black,Hatchback
1,Male,1250.0,71.0,Oldsmobile,Aurora,Manual,Red,Passenger
0,Male,442.0,35.0,Oldsmobile,Intrigue,Auto,Red,SUV
0,Male,810.0,21.0,Dodge,Dakota,Auto,Pale White,Sedan
0,Male,950.0,21.0,Chevrolet,Monte Carlo,Auto,Red,Hatchback
0,Male,479.0,31.0,Nissan,Pathfinder,Auto,Red,SUV
0,Male,13.5,21.0,BMW,528i,Manual,Black,SUV
0,Male,1130.0,27.0,Lexus,ES300,Auto,Pale White,SUV
0,Male,998.0,21.0,Jeep,Grand Cherokee,Manual,Red,SUV
1,Male,13.5,53.0,Mitsubishi,Montero Sport,Auto,Pale White,SUV
2,Male,2190.0,18.0,Hyundai,Accent,Manual,Black,Hatchback
0,Male,980.0,20.0,Chrysler,LHS,Auto,Pale White,Hatchback
0,Male,720.0,25.0,Toyota,4Runner,Manual,Black,Sedan
0,Male,422.0,15.0,Infiniti,I30,Auto,Red,SUV
2,Female,2535.0,22.5,Ford,Mustang,Auto,Pale White,Hatchback
0,Male,13.5,16.0,Dodge,Ram Pickup,Manual,Pale White,SUV
1,Female,685.0,53.0,Toyota,Tacoma,Auto,Pale White,SUV
1,Female,1355.0,69.5,Cadillac,DeVille,Auto,Red,SUV
0,Male,970.0,26.0,Mercury,Cougar,Auto,Black,Hatchback
0,Female,872.0,12.0,Lexus,GS400,Auto,Black,Hatchback
0,Female,700.0,15.0,BMW,323i,Auto,Red,Hatchback
0,Male,540.0,18.0,Acura,RL,Manual,Black,SUV
0,Female,420.0,27.0,Honda,Odyssey,Manual,Pale White,Passenger
2,Male,1200.0,25.0,Oldsmobile,Intrigue,Manual,Red,SUV
0,Male,630.0,26.0,Acura,RL,Manual,Red,SUV
1,Female,690.0,69.0,Ford,Taurus,Manual,Black,SUV
0,Male,13.5,14.0,Oldsmobile,Silhouette,Manual,Pale White,Sedan
0,Male,560.0,36.0,Saturn,SW,Manual,Black,Passenger
1,Male,800.0,82.0,Lincoln,Continental,Manual,Red,Passenger
0,Male,665.5,24.501,Chevrolet,Camaro,Auto,Red,Sedan
0,Female,640.0,17.0,Cadillac,Seville,Manual,Pale White,SUV
0,Male,358.0,14.001,Oldsmobile,Silhouette,Manual,Pale White,Sedan
0,Male,320.0,25.001,Audi,A6,Manual,Black,SUV
1,Male,1000.0,46.001,Oldsmobile,Cutlass,Auto,Pale White,Sedan
1,Male,598.0,39.001,Mercedes-B,S-Class,Auto,Black,SUV
0,Male,950.0,16.0,Nissan,Maxima,Manual,Red,Sedan
2,Male,1650.0,26.001,Saab,3-Sep,Auto,Black,Sedan
2,Male,1755.0,21.501,Toyota,Land Cruiser,Auto,Black,SUV
0,Male,633.0,23.0,Dodge,Caravan,Auto,Black,SUV
1,Female,1900.0,69.001,Lexus,LS400,Manual,Black,Sedan
0,Male,1150.0,18.0,Lexus,LS400,Auto,Pale White,Sedan
1,Male,1201.0,75.1,Plymouth,Voyager,Manual,Black,Passenger
1,Male,1165.0,71.5,Plymouth,Prowler,Manual,Red,Hatchback
2,Male,1521.0,29.101,Mitsubishi,Montero Sport,Manual,Red,SUV
0,Male,13.5,21.0,Mitsubishi,Diamante,Auto,Pale White,Hatchback
0,Male,742.5,19.5,Mercedes-B,SLK,Auto,Red,Passenger
0,Male,1050.0,12.0,Chevrolet,Lumina,Manual,Red,Passenger
2,Male,1257.0,29.7,Toyota,Camry,Manual,Black,Hatchback
1,Female,13.5,42.0,Pontiac,Grand Prix,Auto,Pale White,Passenger
0,Female,13.5,19.0,Jeep,Grand Cherokee,Manual,Black,SUV
0,Female,1065.0,14.5,Toyota,Celica,Manual,Pale White,SUV
0,Male,13.5,24.0,Acura,RL,Auto,Black,SUV
1,Male,1101.0,44.1,Audi,A8,Manual,Black,Passenger
2,Male,2725.0,16.501,Volkswagen,Cabrio,Auto,Black,Sedan
2,Female,1745.0,24.501,Volkswagen,Jetta,Manual,Red,Passenger
0,Female,814.0,22.001,BMW,323i,Auto,Red,Hatchback
0,Male,645.0,20.001,Chevrolet,Cavalier,Manual,Pale White,SUV
0,Male,445.0,18.001,Pontiac,Sunfire,Auto,Black,Sedan
0,Male,525.0,15.001,Audi,A6,Manual,Black,SUV
0,Female,13.5,12.001,Chrysler,Sebring Coupe,Manual,Black,Sedan
0,Male,790.0,28.001,Cadillac,Escalade,Auto,Black,Sedan
0,Male,763.0,13.001,Jeep,Wrangler,Manual,Red,Hatchback
0,Male,610.0,16.001,Acura,TL,Auto,Red,Hatchback
0,Male,692.0,22.001,Chrysler,300M,Auto,Pale White,SUV
0,Male,640.0,19.001,Jeep,Grand Cherokee,Manual,Black,SUV
2,Male,1300.0,29.001,Toyota,Camry,Manual,Black,Hatchback
2,Female,1290.0,25.001,Volvo,S80,Manual,Red,Sedan
1,Female,1326.0,54.601,Lexus,LS400,Manual,Pale White,Sedan
0,Male,13.5,25.0,Ford,Mustang,Manual,Red,Hatchback
0,Male,13.5,18.0,Mitsubishi,Diamante,Auto,Black,Hatchback
2,Male,1340.0,16.0,Volkswagen,Jetta,Auto,Red,Passenger
1,Male,13.5,46.0,Buick,Regal,Auto,Pale White,Passenger
0,Male,865.0,14.0,Mercedes-B,C-Class,Auto,Black,Hatchback
0,Male,781.5,16.5,Toyota,Sienna,Manual,Black,Passenger
2,Male,1401.0,22.101,Ford,Mustang,Manual,Black,Hatchback
1,Male,630.0,41.001,Dodge,Viper,Auto,Red,SUV
0,Male,13.5,21.0,Jaguar,S-Type,Manual,Red,Passenger
0,Male,1137.5,26.75,Mercedes-B,SLK,Manual,Black,Passenger
0,Female,13.5,9.0,Nissan,Xterra,Auto,Black,Passenger
0,Male,925.0,31.0,Ford,Mustang,Auto,Red,Hatchback
0,Female,13.5,26.0,Porsche,Carrera Coupe,Manual,Pale White,SUV
1,Female,13.5,44.0,Cadillac,Seville,Manual,Black,SUV
0,Male,1158.0,16.8,Nissan,Sentra,Auto,Black,Passenger
2,Male,1650.0,21.0,Dodge,Dakota,Auto,Pale White,Sedan
0,Male,530.0,25.0,Mitsubishi,Eclipse,Manual,Black,SUV
2,Male,1500.0,21.0,Chevrolet,Prizm,Manual,Red,SUV
2,Male,1689.0,22.9,Chevrolet,Impala,Manual,Red,Hatchback
0,Male,690.0,28.0,Toyota,RAV4,Auto,Black,Hatchback
1,Female,1330.0,43.0,Honda,Accord,Manual,Black,Sedan
2,Male,1851.0,18.1,Volvo,C70,Auto,Black,Hatchback
0,Male,1110.0,21.0,Chevrolet,Monte Carlo,Auto,Red,Hatchback
0,Female,13.5,18.0,Porsche,Carrera Cabrio,Auto,Pale White,Passenger
0,Male,13.5,19.0,Jeep,Wrangler,Auto,Red,Hatchback
2,Male,2455.0,15.5,Chevrolet,Prizm,Auto,Red,SUV
0,Female,1010.0,22.0,Lexus,LS400,Auto,Black,Sedan
0,Male,685.0,24.0,Toyota,Tacoma,Manual,Pale White,SUV
0,Female,13.5,14.0,Mercedes-B,S-Class,Auto,Red,SUV
1,Female,1060.0,61.0,Mercury,Sable,Manual,Red,Sedan
0,Male,1065.0,15.5,Oldsmobile,Bravada,Auto,Red,Hatchback
1,Male,885.0,62.0,BMW,528i,Auto,Pale White,SUV
0,Male,13.5,11.0,Ford,Crown Victoria,Auto,Black,Passenger
0,Male,13.5,20.0,Nissan,Frontier,Manual,Pale White,Hatchback
0,Male,587.134,21.13,Honda,Accord,Auto,Pale White,Sedan
0,Male,13.5,29.0,Toyota,Camry,Manual,Black,Hatchback
0,Male,720.0,26.0,Porsche,Carrera Coupe,Manual,Pale White,SUV
2,Male,1200.0,31.0,Cadillac,Eldorado,Manual,Red,Passenger
2,Male,1382.5,20.25,Nissan,Altima,Auto,Pale White,Hatchback
0,Male,630.0,17.0,Volvo,S40,Manual,Red,Sedan
1,Male,1600.0,57.0,Subaru,Outback,Auto,Red,SUV
0,Male,13.5,25.0,Chevrolet,Corvette,Auto,Pale White,SUV
0,Male,13.5,18.0,Acura,RL,Manual,Black,SUV
0,Male,13.5,27.0,Honda,Odyssey,Manual,Pale White,Passenger
2,Male,1310.0,25.0,Volkswagen,GTI,Manual,Black,SUV
0,Male,641.0,31.0,Cadillac,Eldorado,Manual,Red,Passenger
1,Female,736.5,46.5,Mercedes-B,SLK,Auto,Pale White,Passenger
0,Male,1150.0,22.0,Ford,F-Series,Manual,Black,Passenger
0,Female,1000.0,26.0,Chrysler,300M,Auto,Black,SUV
0,Male,13.5,27.0,Plymouth,Neon,Auto,Pale White,SUV
1,Male,1200.0,44.0,Chevrolet,Monte Carlo,Manual,Black,Hatchback
0,Male,990.0,19.0,Lincoln,Navigator,Auto,Black,Sedan
0,Male,13.5,26.0,Mercedes-B,SL-Class,Manual,Pale White,SUV
1,Female,13.5,45.0,Oldsmobile,Intrigue,Auto,Pale White,SUV
0,Male,13.5,20.0,Pontiac,Bonneville,Auto,Pale White,Hatchback
0,Female,13.5,19.0,Ford,Windstar,Auto,Pale White,Sedan
0,Female,13.5,14.0,Jeep,Cherokee,Auto,Red,Sedan
2,Male,1290.0,12.0,Volkswagen,Passat,Manual,Pale White,Hatchback
0,Male,745.0,23.0,Subaru,Forester,Auto,Red,SUV
0,Male,13.5,22.0,Chrysler,300M,Auto,Pale White,SUV
2,Female,1200.0,24.001,Chevrolet,Camaro,Auto,Red,Sedan
2,Male,1200.0,22.001,Lexus,LS400,Auto,Black,Sedan
2,Male,1700.0,22.001,Dodge,Ram Wagon,Auto,Black,Passenger
2,Female,1450.0,33.001,Mercedes-B,SLK230,Auto,Black,Hatchback
2,Male,1240.0,26.001,Dodge,Viper,Manual,Black,SUV
1,Male,1275.0,38.501,Buick,Regal,Auto,Pale White,Passenger
0,Male,1020.0,16.001,Mitsubishi,Montero,Manual,Black,SUV
0,Female,485.0,22.001,Subaru,Forester,Auto,Black,SUV
2,Male,1321.0,38.101,Nissan,Quest,Manual,Black,SUV
2,Male,1301.0,28.101,Cadillac,Catera,Auto,Red,Hatchback
0,Male,867.0,29.0,Ford,Crown Victoria,Auto,Red,Passenger
0,Male,955.0,19.0,Pontiac,Bonneville,Auto,Red,Hatchback
1,Male,13.5,82.0,Chevrolet,Malibu,Manual,Red,SUV
0,Male,725.0,15.0,Mercedes-B,C-Class,Auto,Red,Hatchback
1,Male,767.0,45.0,Chevrolet,Corvette,Auto,Red,SUV
1,Male,13.5,41.0,Toyota,Corolla,Auto,Red,Passenger
0,Male,951.0,13.0,Volkswagen,Passat,Auto,Red,Hatchback
0,Male,1028.0,17.8,Volkswagen,Cabrio,Auto,Pale White,Sedan
1,Male,740.0,46.0,Chrysler,Sebring Coupe,Auto,Pale White,Sedan
2,Male,1450.0,19.0,Ford,Windstar,Auto,Pale White,Sedan
0,Female,13.5,31.0,Dodge,Ram Van,Auto,Red,Hatchback
0,Male,780.0,22.0,Porsche,Carrera Coupe,Auto,Red,SUV
2,Male,2325.0,31.5,Dodge,Durango,Manual,Red,SUV
2,Male,2400.0,11.0,Ford,Escort,Manual,Black,Passenger
2,Male,1740.0,12.0,Ford,Escort,Manual,Black,Passenger
1,Female,772.0,38.0,Volkswagen,Jetta,Auto,Pale White,Passenger
0,Female,585.0,20.0,Chevrolet,Cavalier,Manual,Red,SUV
1,Male,646.0,42.0,Audi,A6,Auto,Pale White,SUV
0,Male,570.0,27.0,Dodge,Durango,Manual,Pale White,SUV
2,Female,1470.0,19.0,Mitsubishi,3000GT,Auto,Red,Sedan
0,Male,1035.0,32.5,Volkswagen,Passat,Auto,Pale White,Hatchback
2,Male,1980.0,20.0,Hyundai,Sonata,Manual,Black,SUV
0,Male,592.0,9.0,Volkswagen,Passat,Auto,Black,Hatchback
1,Male,1335.0,54.5,Lexus,LX470,Manual,Pale White,SUV
1,Male,1710.0,46.0,Chrysler,Sebring Coupe,Auto,Pale White,Sedan
2,Male,1590.0,37.0,Dodge,Stratus,Manual,Red,Hatchback
0,Male,13.5,13.0,Chevrolet,Metro,Manual,Pale White,Passenger
0,Female,905.0,21.0,Dodge,Dakota,Auto,Pale White,Sedan
2,Male,2000.0,13.0,Hyundai,Sonata,Manual,Pale White,SUV
1,Female,466.0,43.0,Ford,Taurus,Manual,Black,SUV
0,Male,1145.0,16.5,Nissan,Pathfinder,Manual,Pale White,SUV
0,Male,950.0,15.001,Mercedes-B,C-Class,Auto,Red,Hatchback
2,Male,1421.0,39.101,Mercury,Sable,Auto,Red,Sedan
0,Female,13.5,25.001,Oldsmobile,Silhouette,Manual,Red,Sedan
0,Female,13.5,36.0,Toyota,Tacoma,Manual,Black,SUV
0,Male,1065.0,12.501,Lexus,GS400,Auto,Black,Hatchback
0,Female,13.5,14.001,Toyota,Corolla,Manual,Red,Passenger
0,Male,1120.0,27.001,Volkswagen,Passat,Manual,Pale White,Hatchback
1,Female,692.0,41.001,Ford,Expedition,Auto,Black,SUV
2,Male,1710.0,31.001,Dodge,Durango,Manual,Red,SUV
0,Male,1050.0,12.001,Dodge,Ram Van,Auto,Pale White,Hatchback
2,Male,1710.0,21.001,Chrysler,LHS,Auto,Pale White,Hatchback
0,Male,13.5,27.001,Audi,A6,Auto,Black,SUV
2,Male,1430.0,33.0,Volkswagen,Jetta,Auto,Red,Passenger
1,Male,1275.0,54.5,Honda,Odyssey,Manual,Pale White,Passenger
2,Male,1606.0,33.6,Mercury,Cougar,Auto,Black,Hatchback
1,Female,1000.0,36.0,Mercedes-B,SLK,Auto,Pale White,Passenger
0,Male,843.0,19.0,Jeep,Wrangler,Auto,Red,Hatchback
0,Male,835.0,27.0,Volkswagen,Jetta,Manual,Pale White,Passenger
0,Male,13.5,22.0,Toyota,RAV4,Manual,Pale White,Hatchback
0,Male,583.0,26.0,Porsche,Boxter,Auto,Black,SUV
1,Male,880.0,75.0,Nissan,Pathfinder,Auto,Pale White,SUV
0,Male,13.5,12.001,Mitsubishi,Diamante,Manual,Red,Hatchback
2,Male,1280.0,25.001,Chevrolet,Corvette,Auto,Pale White,SUV
1,Female,1000.05,42.0,Chrysler,Concorde,Auto,Pale White,SUV
1,Male,716.0,39.001,Mitsubishi,3000GT,Auto,Black,Sedan
0,Male,672.0,14.001,Honda,Accord,Manual,Red,Sedan
0,Male,13.5,18.0,Ford,Ranger,Manual,Black,SUV
0,Male,13.5,21.0,Nissan,Pathfinder,Auto,Red,SUV
2,Male,1170.0,26.001,Cadillac,Escalade,Auto,Black,Sedan
1,Female,372.0,61.001,Mercury,Sable,Manual,Red,Sedan
1,Male,785.0,54.001,Lexus,LX470,Manual,Pale White,SUV
0,Male,660.0,21.0,Nissan,Pathfinder,Auto,Red,SUV
0,Female,865.0,12.0,Nissan,Quest,Manual,Black,SUV
0,Male,780.0,25.0,Dodge,Stratus,Manual,Red,Hatchback
0,Male,13.5,34.0,Toyota,Camry,Manual,Black,Hatchback
0,Male,670.0,14.0,Mercury,Villager,Manual,Pale White,Passenger
0,Male,908.0,13.0,Chevrolet,Metro,Manual,Pale White,Passenger
2,Male,1380.0,28.001,Saab,5-Sep,Manual,Pale White,Hatchback
0,Male,635.0,20.0,Ford,Crown Victoria,Manual,Pale White,Passenger
0,Male,490.0,26.0,Chrysler,LHS,Auto,Black,Hatchback
0,Male,490.0,21.0,Mercury,Mountaineer,Auto,Pale White,SUV
0,Female,845.0,18.0,Saab,3-Sep,Auto,Black,Sedan
2,Female,1300.0,22.0,Honda,CR-V,Auto,Pale White,SUV
0,Female,910.0,29.0,Volvo,S40,Auto,Red,Sedan
0,Female,13.5,22.0,Mercedes-B,CL500,Manual,Black,SUV
0,Male,13.5,31.0,Volkswagen,Passat,Auto,Pale White,Hatchback
0,Male,860.0,21.0,BMW,528i,Manual,Black,SUV
0,Male,650.0,21.0,Mitsubishi,Diamante,Auto,Pale White,Hatchback
1,Female,1280.0,85.0,Toyota,RAV4,Manual,Black,Hatchback
0,Male,630.0,17.0,Buick,Century,Auto,Pale White,SUV
0,Male,13.5,21.0,BMW,323i,Manual,Red,Hatchback
2,Male,1700.0,24.0,Mitsubishi,3000GT,Manual,Red,Sedan
1,Female,13.5,43.0,Honda,Accord,Manual,Black,Sedan
0,Male,510.0,27.0,Plymouth,Prowler,Auto,Pale White,Hatchback
0,Male,13.5,28.0,Toyota,RAV4,Auto,Black,Hatchback
1,Male,470.0,44.0,Chevrolet,Monte Carlo,Manual,Black,Hatchback
2,Female,1470.0,31.0,Honda,CR-V,Auto,Black,SUV
0,Male,435.0,19.0,Lincoln,Navigator,Auto,Black,Sedan
0,Male,517.5,26.5,Nissan,Frontier,Auto,Pale White,Hatchback
0,Male,860.0,20.001,Chevrolet,Cavalier,Manual,Pale White,SUV
2,Male,2200.0,25.0,Mercedes-B,M-Class,Manual,Red,SUV
0,Male,13.5,28.001,Volkswagen,GTI,Manual,Pale White,SUV
2,Male,1900.0,19.001,Mercury,Grand Marquis,Auto,Black,SUV
0,Male,966.0,14.001,Mercedes-B,SLK230,Manual,Pale White,Hatchback
0,Male,13.5,31.001,Nissan,Xterra,Manual,Red,Passenger
0,Male,480.5,29.501,Ford,Crown Victoria,Auto,Red,Passenger
2,Male,1520.0,25.001,Lexus,LS400,Manual,Red,Sedan
1,Male,738.0,36.0,Volvo,S40,Manual,Black,Sedan
0,Female,1062.5,9.25,Nissan,Xterra,Auto,Black,Passenger
0,Male,912.0,33.0,Mercury,Cougar,Auto,Black,Hatchback
0,Male,745.0,26.0,Cadillac,Escalade,Auto,Black,Sedan
2,Male,1575.0,22.5,Dodge,Ram Wagon,Auto,Black,Passenger
2,Male,2513.0,20.3,Dodge,Ram Pickup,Manual,Pale White,SUV
0,Female,641.0,14.0,Chevrolet,Cavalier,Manual,Pale White,SUV
2,Male,1655.0,22.5,Dodge,Avenger,Auto,Red,Passenger
1,Male,13.5,69.0,Volkswagen,Jetta,Auto,Red,Passenger
0,Male,370.0,22.0,Ford,Mustang,Manual,Black,Hatchback
0,Female,520.0,21.0,Volvo,S80,Manual,Pale White,Sedan
0,Male,805.0,21.0,Chrysler,Sebring Coupe,Manual,Red,Sedan
0,Male,13.5,37.001,Oldsmobile,Intrigue,Manual,Red,SUV
0,Male,13.5,21.001,Volkswagen,Passat,Auto,Black,Hatchback
1,Male,13.5,42.0,Chrysler,Concorde,Auto,Pale White,SUV
0,Male,13.5,18.001,Toyota,Avalon,Auto,Pale White,Sedan
2,Female,2600.0,21.001,Volvo,S80,Manual,Pale White,Sedan
2,Male,1400.0,18.001,Ford,Ranger,Manual,Black,SUV
1,Female,527.0,85.001,Mercedes-B,S-Class,Manual,Black,SUV
1,Male,535.0,57.0,Chevrolet,Malibu,Manual,Pale White,SUV
0,Male,13.5,27.001,Dodge,Durango,Manual,Pale White,SUV
2,Male,1308.0,16.8,Porsche,Carrera Coupe,Manual,Black,SUV
0,Female,900.0,22.001,Toyota,Corolla,Manual,Pale White,Passenger
0,Male,13.5,13.0,Honda,Passport,Manual,Pale White,SUV
0,Male,650.0,16.0,Chevrolet,Prizm,Auto,Black,SUV
0,Male,1060.0,17.001,Volvo,S40,Manual,Red,Sedan
0,Male,845.0,29.001,Mercedes-B,CL500,Manual,Red,SUV
2,Male,1287.0,12.701,Lexus,GS400,Auto,Black,Hatchback
0,Male,800.0,22.0,Chevrolet,Prizm,Manual,Red,SUV
0,Male,980.0,19.0,Mitsubishi,Diamante,Manual,Red,Hatchback
0,Male,800.0,19.0,Pontiac,Bonneville,Auto,Red,Hatchback
0,Male,13.5,21.0,Mitsubishi,Diamante,Auto,Pale White,Hatchback
2,Male,1460.0,20.0,Nissan,Frontier,Manual,Pale White,Hatchback
1,Male,13.5,44.0,Cadillac,Seville,Manual,Black,SUV
0,Male,13.5,17.0,Acura,RL,Manual,Red,SUV
0,Male,840.0,26.0,Chrysler,LHS,Auto,Black,Hatchback
0,Male,900.5,18.5,Lincoln,Continental,Manual,Black,Passenger
0,Male,850.0,9.0,Nissan,Xterra,Auto,Black,Passenger
1,Male,13.5,57.0,Chevrolet,Malibu,Manual,Pale White,SUV
0,Male,13.5,13.0,Ford,F-Series,Manual,Red,Passenger
1,Female,891.0,39.0,Dodge,Avenger,Auto,Red,Passenger
0,Male,701.0,18.0,Chrysler,Concorde,Manual,Black,SUV
0,Female,921.0,23.0,Acura,TL,Auto,Black,Hatchback
0,Male,13.5,18.0,Volvo,C70,Auto,Black,Hatchback
0,Female,1115.0,15.5,Oldsmobile,Silhouette,Manual,Pale White,Sedan
0,Male,13.5,13.0,Saturn,LW,Manual,Pale White,Hatchback
0,Male,570.0,31.0,Dodge,Stratus,Auto,Red,Hatchback
0,Female,680.0,33.0,Saturn,SC,Auto,Black,SUV
0,Male,13.5,21.0,Mercury,Mountaineer,Auto,Pale White,SUV
2,Female,1230.0,20.0,Lincoln,Continental,Manual,Pale White,Passenger
2,Male,3800.0,35.0,Toyota,4Runner,Auto,Red,Sedan
0,Male,700.0,9.0,BMW,323i,Auto,Black,Hatchback
0,Male,13.5,18.0,Chrysler,Concorde,Manual,Black,SUV
0,Female,13.5,26.0,Cadillac,Escalade,Auto,Black,Sedan
2,Male,1950.0,22.0,Mitsubishi,Diamante,Manual,Black,Hatchback
0,Female,720.0,24.0,Volvo,C70,Manual,Pale White,Hatchback
1,Male,905.0,43.0,Honda,Accord,Manual,Black,Sedan
2,Male,1255.0,22.501,Plymouth,Neon,Manual,Pale White,SUV
0,Male,601.0,21.001,Mitsubishi,Diamante,Auto,Pale White,Hatchback
0,Male,1020.0,25.001,Toyota,4Runner,Manual,Black,Sedan
1,Female,460.0,85.001,Mercedes-B,S-Class,Manual,Black,SUV
0,Male,435.0,21.001,Mitsubishi,3000GT,Manual,Pale White,Sedan
0,Male,790.0,25.001,Volkswagen,GTI,Auto,Red,SUV
0,Male,990.0,21.001,Nissan,Altima,Auto,Red,Hatchback
1,Male,605.0,62.001,Ford,Contour,Auto,Pale White,Sedan
0,Female,13.5,36.001,Mitsubishi,Galant,Auto,Pale White,Passenger
0,Female,13.5,20.001,Ford,Crown Victoria,Manual,Pale White,Passenger
1,Female,1153.0,53.301,Nissan,Frontier,Manual,Black,Hatchback
2,Male,1270.0,22.0,Plymouth,Breeze,Auto,Pale White,SUV
0,Female,630.0,17.0,Mercedes-B,C-Class,Manual,Pale White,Hatchback
1,Male,13.5,60.0,Oldsmobile,Silhouette,Auto,Black,Sedan
2,Male,1428.888,27.88,Plymouth,Neon,Auto,Pale White,SUV
0,Male,13.5,21.0,Honda,Accord,Auto,Pale White,Sedan
0,Male,940.0,29.0,Cadillac,Eldorado,Manual,Black,Passenger
0,Male,270.0,22.0,Volkswagen,Jetta,Auto,Black,Passenger
1,Male,865.0,37.0,Dodge,Stratus,Manual,Red,Hatchback
0,Male,700.0,13.0,Hyundai,Sonata,Manual,Pale White,SUV
0,Male,910.0,24.0,Dodge,Durango,Auto,Black,SUV
0,Female,491.0,9.0,Volkswagen,Passat,Auto,Black,Hatchback
0,Male,13.5,17.001,Ford,Focus,Manual,Red,SUV
0,Male,1135.0,19.5,Chevrolet,Metro,Auto,Pale White,Passenger
0,Male,260.0,12.001,Mercedes-B,C-Class,Manual,Pale White,Hatchback
1,Male,1122.0,41.201,Oldsmobile,Cutlass,Auto,Red,Sedan
2,Male,1500.0,32.001,Porsche,Carrera Cabrio,Auto,Pale White,Passenger
0,Male,651.0,22.0,Porsche,Carrera Coupe,Auto,Red,SUV
0,Male,820.0,29.001,Plymouth,Neon,Manual,Black,SUV
0,Male,631.0,19.0,Dodge,Ram Pickup,Manual,Black,SUV
0,Male,980.0,27.001,Lexus,LS400,Auto,Pale White,Sedan
1,Male,484.0,42.001,Chevrolet,Lumina,Manual,Black,Passenger
0,Male,350.0,16.0,Porsche,Carrera Coupe,Manual,Black,SUV
0,Female,13.5,13.001,Jeep,Wrangler,Manual,Red,Hatchback
0,Male,13.5,18.001,BMW,328i,Auto,Black,Sedan
0,Female,695.0,22.001,Ford,Mustang,Auto,Pale White,Hatchback
0,Female,740.0,15.001,Mercedes-B,E-Class,Auto,Red,Sedan
1,Male,885.0,42.001,Chrysler,Town & Country,Auto,Pale White,Sedan
0,Male,13.5,24.001,Volvo,C70,Manual,Pale White,Hatchback
1,Male,441.0,51.001,Lexus,GS300,Manual,Black,Passenger
0,Male,380.0,21.0,Jeep,Grand Cherokee,Manual,Red,SUV
2,Male,1646.0,14.6,Honda,Accord,Manual,Red,Sedan
0,Male,13.5,18.0,BMW,328i,Auto,Black,Sedan
0,Male,442.0,16.0,Volkswagen,Cabrio,Auto,Black,Sedan
0,Male,470.0,18.0,Pontiac,Sunfire,Auto,Black,Sedan
0,Male,760.0,15.0,Oldsmobile,Silhouette,Manual,Pale White,Sedan
2,Male,1346.0,25.6,Volkswagen,GTI,Auto,Red,SUV
2,Male,1300.0,16.0,Plymouth,Prowler,Manual,Pale White,Hatchback
1,Male,222.0,49.0,Ford,Focus,Manual,Black,SUV
2,Female,1175.0,33.501,Mercedes-B,SLK230,Auto,Black,Hatchback
0,Female,845.0,26.001,Ford,Expedition,Auto,Black,SUV
2,Male,3900.0,19.001,Dodge,Durango,Auto,Black,SUV
2,Male,1160.0,31.001,Cadillac,Eldorado,Manual,Red,Passenger
0,Male,1150.0,14.001,Toyota,Celica,Manual,Pale White,SUV
2,Male,1720.0,24.001,Acura,TL,Auto,Red,Hatchback
0,Female,13.5,17.0,Buick,Century,Auto,Pale White,SUV
0,Male,13.5,15.0,Dodge,Ram Van,Auto,Pale White,Hatchback
0,Male,13.5,14.0,Jeep,Cherokee,Auto,Red,Sedan
0,Female,13.5,27.0,Jaguar,S-Type,Auto,Black,Passenger
0,Male,468.0,22.0,Mitsubishi,Diamante,Manual,Black,Hatchback
2,Male,1300.0,22.0,Chevrolet,Prizm,Manual,Red,SUV
0,Female,13.5,29.0,Volvo,S40,Auto,Red,Sedan
2,Male,4515.0,41.5,Toyota,Corolla,Auto,Red,Passenger
2,Male,3160.0,23.0,Dodge,Viper,Auto,Red,SUV
1,Male,820.0,69.0,Saab,3-Sep,Auto,Red,Sedan
0,Male,13.5,12.0,Lexus,GS400,Auto,Black,Hatchback
0,Female,13.5,15.0,Hyundai,Sonata,Manual,Black,SUV
0,Female,13.5,21.0,BMW,528i,Manual,Black,SUV
2,Male,2150.0,14.0,Audi,A6,Manual,Pale White,SUV
2,Male,1965.0,26.5,Pontiac,Grand Am,Auto,Pale White,SUV
0,Male,13.5,16.0,Porsche,Carrera Coupe,Manual,Black,SUV
0,Male,385.0,31.001,Acura,RL,Manual,Red,SUV
0,Male,13.5,28.0,Chrysler,Concorde,Manual,Pale White,SUV
0,Male,860.0,22.0,Chevrolet,Prizm,Manual,Pale White,SUV
0,Male,900.0,21.001,Mercedes-B,S-Class,Manual,Red,SUV
2,Male,1340.0,9.001,BMW,323i,Auto,Black,Hatchback
2,Male,1300.0,16.001,Mercury,Grand Marquis,Manual,Pale White,SUV
0,Female,680.0,29.001,BMW,528i,Manual,Red,SUV
2,Male,1310.0,36.001,Mitsubishi,Galant,Auto,Pale White,Passenger
1,Male,1112.0,62.201,BMW,528i,Auto,Pale White,SUV
0,Male,13.5,15.001,Oldsmobile,Cutlass,Auto,Red,Sedan
0,Male,13.5,20.001,Plymouth,Voyager,Manual,Red,Passenger
0,Male,910.0,19.001,Pontiac,Grand Prix,Auto,Red,Passenger
0,Female,13.5,14.001,Toyota,Celica,Manual,Pale White,SUV
0,Female,13.5,19.0,Dodge,Ram Pickup,Manual,Black,SUV
0,Male,900.0,16.0,Chevrolet,Prizm,Manual,Black,SUV
1,Male,13.5,60.001,Dodge,Ram Van,Auto,Black,Hatchback
2,Female,1235.0,12.5,Audi,A4,Manual,Pale White,SUV
